ID,First_Name,Last_Name,Pos1,Pos2,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary
adamsst01,Steven,Adams,C,C,26,OKC,63,63,1680,8.2,13.8,0.592,0,0.1,0.333,8.2,13.7,0.594,3.4,5.8,0.582,6,10.9,16.9,4.2,1.5,1.9,2.7,3.5,19.8,122,106,20.5,0.604,0.006,0.421,14,24,19.2,13.2,1.5,3.4,14.2,17.3,3.8,2.7,6.5,0.185,1.9,1.1,2.9,2.1,25842697
adebaba01,Bam,Adebayo,C,PF,22,MIA,72,72,2417,8.9,16,0.557,0,0.3,0.143,8.8,15.7,0.564,5.3,7.7,0.691,3.6,11.3,14.8,7.4,1.7,1.9,4.1,3.7,23.1,116,106,20.3,0.598,0.018,0.484,8.5,24.9,17,24.2,1.7,3.8,17.6,21.2,4.6,3.9,8.5,0.168,1.4,2,3.4,3.3,3454080
aldrila01,LaMarcus,Aldridge,PF,C,34,SAS,53,53,1754,10.7,21.6,0.493,1.7,4.3,0.389,9,17.3,0.519,4.3,5.2,0.827,2.8,7.9,10.7,3.5,1,2.4,2,3.5,27.3,115,112,19.7,0.571,0.198,0.241,6.3,17.8,12,11.4,1,4.4,7.8,23.4,3,1.4,4.5,0.122,1.8,-0.5,1.4,1.5,26000000
alexaky01,Kyle,Alexander,PF,C,23,MIA,2,0,13,3.8,7.5,0.5,0,0,0,3.8,7.5,0.5,0,0,0,7.5,3.8,11.3,0,0,0,3.8,3.8,7.5,96,116,4.7,0.5,0,0,17.9,8.3,12.9,0,0,0,33.3,10.2,0,0,0,-0.003,-6.1,-3.5,-9.6,0,79568
alexani01,Nickeil,Alexander-Walker,SG,PG,21,NOP,47,1,591,7.7,20.8,0.368,3.6,10.4,0.346,4.1,10.4,0.391,2,2.9,0.676,0.7,5.9,6.6,7,1.3,0.6,4.2,4.5,20.9,93,113,8.9,0.473,0.5,0.139,1.6,13.5,7.5,21.1,1.3,1.1,16.1,23.3,-0.7,0.4,-0.2,-0.02,-3.2,-1.4,-4.6,-0.4,2964840
allengr01,Grayson,Allen,SG,SF,24,MEM,38,0,718,7.6,16.3,0.466,3.7,9.2,0.404,3.9,7.2,0.545,2.5,2.9,0.867,0.5,5,5.5,3.4,0.7,0.1,2.1,3.4,21.5,114,115,12,0.609,0.562,0.179,1.2,11.1,6.2,10,0.7,0.2,10.9,17.6,0.8,0.4,1.2,0.082,-0.1,-1.2,-1.3,0.1,2429400
allenja01,Jarrett,Allen,C,C,21,BRK,70,64,1852,7.7,11.9,0.649,0,0.2,0,7.7,11.7,0.658,4.4,6.9,0.633,5.5,11.6,17.1,2.8,1,2.4,2,4.1,19.8,132,106,20.7,0.664,0.013,0.581,12.3,24.9,18.7,8.9,1,4.2,11.7,14.9,5.2,2.9,8.2,0.212,1.4,1,2.3,2,2376840
allenka01,Kadeem,Allen,SG,PG,27,NYK,10,0,117,7.9,18.3,0.432,2.1,6.7,0.313,5.8,11.7,0.5,2.9,4.6,0.636,0.8,2.9,3.7,8.7,2.1,0.8,3.3,2.9,20.8,106,114,14,0.512,0.364,0.25,1.8,6.6,4.1,27,2.1,1.6,14.1,20.6,0.1,0.1,0.1,0.053,-0.1,-0.6,-0.7,0,9258000
aminual01,Al-Farouq,Aminu,PF,SF,29,ORL,18,2,380,3.2,11,0.291,1.2,4.6,0.25,2,6.4,0.32,2.4,3.7,0.655,3.1,8.1,11.1,2.7,2.3,1,2.2,3.5,10,88,108,7.6,0.395,0.419,0.337,6.6,18.4,12.3,7.4,2.3,1.9,14.7,13.2,-0.4,0.5,0.1,0.014,-4.4,1.4,-3,-0.1,98144
anderju01,Justin,Anderson,SF,SG,26,BRK,10,1,107,4.4,16.8,0.263,2.7,12.8,0.207,1.8,4,0.444,0.9,1.8,0.5,0.4,8.8,9.3,3.5,0,2.7,1.8,5.7,12.4,78,109,3.2,0.352,0.763,0.105,1,18.9,10.2,10.1,0,4.7,9.1,17.1,-0.2,0.1,-0.1,-0.054,-6.8,-0.9,-7.7,-0.2,196288
anderky01,Kyle,Anderson,PF,SF,26,MEM,67,28,1330,5.5,11.6,0.474,0.8,3,0.282,4.7,8.6,0.541,1.8,2.7,0.667,2,8,10,5.7,1.9,1.3,2.3,3.9,13.7,109,109,12.5,0.534,0.257,0.236,4.7,17.6,11.3,15.9,1.9,2.4,15.3,13.5,0.9,1.7,2.5,0.091,-1.5,2,0.5,0.9,9073050
anderry01,Ryan,Anderson,C,PF,31,HOU,2,0,14,6.6,23.1,0.286,3.3,16.5,0.2,3.3,6.6,0.5,0,0,0,0,23.1,23.1,6.6,3.3,0,3.3,3.3,16.5,78,98,9.4,0.357,0.714,0,0,52.9,26.2,20.4,3.3,0,12.5,23.7,0,0,0,-0.037,-3.3,0.5,-2.8,0,5214583
antetgi01,Giannis,Antetokounmpo,PF,C,25,MIL,63,63,1917,16.3,29.5,0.553,2.1,7,0.304,14.2,22.5,0.631,9.5,15,0.633,3.3,17.1,20.4,8.4,1.5,1.6,5.5,4.6,44.2,116,97,31.9,0.613,0.237,0.508,7.7,34.8,22.1,34.2,1.5,3,13.2,37.5,6.1,5,11.1,0.279,7.4,4.1,11.5,6.6,25842697
antetko01,Kostas,Antetokounmpo,PF,SF,22,LAL,5,0,20,7.1,7.1,1,0,0,0,7.1,7.1,1,2.4,4.8,0.5,4.8,2.4,7.1,4.8,0,0,2.4,4.8,16.6,153,115,16.3,0.902,0,0.667,11.1,5.4,8.2,13.7,0,0,20.5,10.3,0.1,0,0.1,0.193,0.2,-0.9,-0.7,0,4990000
antetth01,Thanasis,Antetokounmpo,SF,SG,27,MIL,20,2,129,8.5,17,0.5,0,3.5,0,8.5,13.5,0.632,2.5,6,0.412,4.2,4.2,8.5,5.3,2.5,0.7,4.2,6.4,19.5,98,103,12.2,0.496,0.208,0.354,9.8,8.7,9.2,16.3,2.5,1.4,17.8,21.6,-0.1,0.2,0.2,0.07,-4.6,1.4,-3.2,0,1445697
anthoca01,Carmelo,Anthony,PF,SF,35,POR,58,58,1902,8.4,19.6,0.43,2.2,5.7,0.385,6.2,13.9,0.448,3.4,4,0.845,1.8,7.4,9.2,2.1,1.2,0.7,2.5,4.3,22.4,104,115,12.4,0.525,0.289,0.206,4,16.1,10.1,6.4,1.2,1.2,10.5,21.2,0.4,0.9,1.3,0.033,-1.8,-1.8,-3.6,-0.8,2159029
anunoog01,OG,Anunoby,SF,PF,22,TOR,69,68,2066,6.6,13,0.505,2,5.2,0.39,4.5,7.8,0.583,1.7,2.3,0.706,1.8,6.5,8.4,2.5,2.2,1,1.8,3.8,16.9,114,104,13.2,0.6,0.403,0.18,4.2,14.2,9.3,7.5,2.2,2.1,11.5,14.3,2.1,3.7,5.7,0.134,-0.8,1.9,1.2,1.7,2281800
arcidry01,Ryan,Arcidiacono,PG,PG,25,CHI,58,4,930,4.7,11.4,0.409,2.8,7.1,0.391,1.9,4.2,0.439,1.4,2,0.711,1,4.7,5.7,5,1.4,0.2,1.9,5,13.5,111,113,9,0.551,0.627,0.173,2.3,11.2,6.5,14.3,1.4,0.3,13.5,12.5,0.7,0.7,1.4,0.071,-2.7,-0.1,-2.8,-0.2,3000000
arizatr01,Trevor,Ariza,SF,PF,34,SAC,32,0,791,3.9,10.1,0.388,2.6,7.5,0.352,1.3,2.6,0.488,1.3,1.7,0.778,1.3,7.7,9,3.1,2.1,0.4,1.7,3.9,11.8,108,111,9.4,0.543,0.739,0.164,2.9,18.2,10.4,8.3,2.1,0.8,13.7,11.2,0.3,0.8,1.1,0.066,-1.9,1.3,-0.7,0.3,12200000
arizatr01,Trevor,Ariza,SF,PF,34,POR,21,21,702,5.3,10.8,0.491,2.3,5.8,0.4,3,5,0.595,2.8,3.2,0.872,0.9,5.9,6.8,2.8,2.3,0.5,1.9,3.3,15.7,121,114,12.8,0.643,0.535,0.296,2,12.8,7.4,7.6,2.3,1,13.5,12.5,1,0.4,1.4,0.098,-0.9,0.4,-0.4,0.3,12200000
augusdj01,D.J.,Augustin,PG,PG,32,ORL,57,13,1420,6.3,15.8,0.399,2.4,6.9,0.348,3.9,8.9,0.438,5.5,6.2,0.89,0.8,3.4,4.2,9,1.2,0,2.9,2.5,20.5,114,114,14,0.554,0.436,0.393,1.6,7.8,4.6,26.8,1.2,0.1,13.7,19.1,2,0.9,2.9,0.098,-0.3,-1.3,-1.6,0.2,7250000
aytonde01,Deandre,Ayton,C,C,21,PHO,38,32,1236,11.9,21.8,0.546,0.1,0.5,0.231,11.8,21.3,0.553,2.6,3.4,0.753,5.6,11.1,16.7,2.8,1,2.2,3.1,4.5,26.4,111,108,20,0.568,0.023,0.157,13,26.3,19.6,9.7,1,4.1,11.6,23.7,1.5,1.6,3.1,0.121,0.8,-0.4,0.4,0.7,9562920
bacondw01,Dwayne,Bacon,SG,SF,24,CHO,39,11,687,6.2,17.8,0.348,1.4,4.9,0.284,4.8,12.9,0.373,2.6,3.9,0.66,1.1,6.2,7.3,3.8,1.7,0.1,2.7,3.8,16.3,86,114,6.1,0.419,0.275,0.217,2.3,14,7.9,11.7,1.7,0.3,12.2,19.5,-1.2,0.4,-0.8,-0.053,-5.9,-0.9,-6.8,-0.8,1618520
baglema01,Marvin,Bagley,PF,C,20,SAC,13,6,334,11.3,24.3,0.467,0.6,3.2,0.182,10.7,21.1,0.51,3.6,4.5,0.806,4.2,9.9,14.1,1.5,0.9,1.7,2.6,6.2,26.9,102,111,15.6,0.512,0.132,0.186,9.5,23.5,16.3,4.9,0.9,3.4,9.1,25.8,0,0.3,0.4,0.051,-2.2,-1.3,-3.5,-0.1,8556120
balllo01,Lonzo,Ball,PG,SG,22,NOP,63,54,2025,6.3,15.7,0.403,3.4,9,0.375,2.9,6.7,0.442,1,1.7,0.566,1.6,7.1,8.8,10,2,0.9,4.4,2.9,17,103,111,13.1,0.517,0.575,0.111,3.7,16.4,10,29.1,2,1.6,21.1,18.5,0.4,2,2.4,0.058,0.1,0.6,0.6,1.3,8719320
bambamo01,Mo,Bamba,C,C,21,ORL,62,0,878,7.3,15.9,0.462,2.1,5.9,0.346,5.3,9.9,0.531,1.7,2.6,0.674,5.5,11.2,16.7,2.3,1.3,4.8,2.3,6.4,18.4,111,103,17.5,0.542,0.374,0.161,11.9,25.6,18.5,7.2,1.3,8.8,12.1,17.1,0.8,1.7,2.5,0.135,-1.2,1.6,0.4,0.5,5697600
bareajo01,J.J.,Barea,PG,PG,35,DAL,29,6,450,9.1,22.2,0.411,3.4,9.1,0.376,5.7,13.1,0.434,2.1,2.4,0.909,1.1,4.6,5.7,12,0.5,0.2,4.1,2.9,23.8,109,116,14.6,0.512,0.411,0.106,2.4,9.9,6.2,37.1,0.5,0.4,14.9,24.2,0.5,0.2,0.7,0.072,1.6,-3,-1.4,0.1,2564753
barneha02,Harrison,Barnes,PF,SF,27,SAC,72,72,2482,7.1,15.5,0.46,2,5.2,0.381,5.1,10.3,0.501,4.2,5.2,0.801,1.5,5.4,6.9,3.1,0.8,0.2,1.7,1.8,20.4,116,116,13.3,0.574,0.338,0.337,3.4,12.9,8.1,9.2,0.8,0.5,8.8,17.4,3.4,1.1,4.6,0.088,0,-1.3,-1.3,0.5,24147727
barrerj01,RJ,Barrett,SG,SF,19,NYK,56,55,1704,8.3,20.8,0.402,1.8,5.6,0.32,6.5,15.1,0.432,4.5,7.3,0.614,1.4,6.5,8,4.1,1.6,0.5,3.5,3.5,22.9,95,114,10.7,0.479,0.271,0.349,3,14.8,8.7,12.8,1.6,0.9,12.9,24,-1.6,1.1,-0.5,-0.015,-2.9,-1.5,-4.3,-1,7839960
bartowi01,Will,Barton,SF,SG,29,DEN,58,58,1916,8.6,19,0.45,2.8,7.4,0.375,5.8,11.6,0.498,2.6,3.4,0.767,2,7.5,9.4,5.5,1.6,0.7,2.3,3.1,22.5,113,111,15.6,0.549,0.39,0.18,4.5,16.9,10.7,16,1.6,1.4,9.9,20.1,2.4,1.8,4.2,0.106,1.2,-0.2,1.1,1.5,12960000
bateske01,Keita,Bates-Diop,SF,PF,24,MIN,37,0,646,6.3,14.8,0.422,2.2,6.8,0.33,4,8,0.5,3.3,4.7,0.708,1.5,6.4,7.9,2.2,1.2,1.4,1,2.6,18,111,113,12.5,0.535,0.456,0.316,3.3,15.1,9,6.7,1.2,2.6,5.6,15.8,0.6,0.5,1,0.077,-0.8,-0.1,-0.9,0.2,1416852
bateske01,Keita,Bates-Diop,SF,PF,24,DEN,7,0,98,6.6,14.1,0.464,1.5,4.5,0.333,5,9.6,0.526,4,5,0.8,2,6.6,8.6,0,1,2,1.5,3.5,18.7,111,111,12.1,0.571,0.321,0.357,4.6,14.8,9.7,0,1,3.8,8.5,15.7,0.1,0.1,0.2,0.084,-2.2,-2.7,-4.9,-0.1,1416852
batumni01,Nicolas,Batum,SF,SG,31,CHO,22,3,505,2.8,8,0.346,1.4,4.9,0.286,1.4,3.2,0.438,0.9,1,0.9,2.5,7.4,9.9,6.5,1.7,0.8,2.2,4.1,7.8,107,112,9.2,0.463,0.605,0.123,5.2,16.8,10.8,18.3,1.7,1.5,20.5,9.4,0.2,0.4,0.6,0.055,-2.8,0.9,-1.9,0,25565217
baynear01,Aron,Baynes,C,C,33,PHO,42,28,934,9.3,19.3,0.48,3,8.5,0.351,6.3,10.8,0.582,2.8,3.8,0.747,3.6,8.4,12,3.4,0.5,1.2,2.5,7.2,24.4,113,112,15.2,0.581,0.441,0.197,8.3,20,14.1,10.9,0.5,2.1,10.8,21.1,1.3,0.8,2.1,0.107,-0.2,-0.8,-1,0.2,5453280
bazemke01,Kent,Bazemore,SF,SG,30,POR,43,21,1111,4.8,14,0.347,2.4,7.3,0.327,2.4,6.6,0.368,2.5,3.1,0.806,0.6,6.8,7.4,2.6,1.9,1.3,2.6,5.2,14.6,92,113,7.5,0.475,0.525,0.221,1.2,14.8,8.1,7.1,1.9,2.4,14.4,15.9,-1,0.8,-0.2,-0.008,-3.6,0.4,-3.2,-0.3,19269662
bazemke01,Kent,Bazemore,SG,SF,30,SAC,25,0,577,7.3,17.5,0.418,2.4,6.1,0.384,5,11.4,0.437,4.6,6.3,0.733,1.2,9.1,10.3,2.7,2.4,0.8,2.6,6.3,21.6,103,109,12.6,0.533,0.351,0.361,2.7,21.6,11.9,8,2.4,1.5,11.4,20.4,0.1,0.7,0.8,0.065,-3,0.3,-2.8,-0.1,19269662
bazleda01,Darius,Bazley,PF,SF,19,OKC,61,9,1130,5.4,13.6,0.394,2.1,6.1,0.348,3.3,7.6,0.432,1.8,2.7,0.694,1.3,9.3,10.6,1.8,1,1.8,1.9,2.4,14.7,96,108,9.6,0.497,0.445,0.196,3,20.5,12,5.1,1,3.1,11.6,15.1,-0.5,1.5,1,0.041,-2.1,0.5,-1.6,0.1,2284800
bealbr01,Bradley,Beal,SG,SF,26,WAS,57,57,2053,13.5,29.7,0.455,3.9,11,0.353,9.6,18.7,0.515,8.8,10.4,0.842,1.2,4.3,5.5,7.9,1.6,0.5,4.4,2.9,39.6,113,117,23.2,0.579,0.369,0.351,2.7,10.5,6.4,29.5,1.6,1,11.4,34.4,4.5,0.6,5.1,0.118,5.3,-2.4,2.9,2.5,27093019
beaslma01,Malik,Beasley,SG,PG,23,DEN,41,0,746,7.8,19.9,0.389,3.8,10.7,0.36,3.9,9.3,0.421,2.2,2.5,0.868,0.6,4.5,5.1,3.2,2.1,0.4,2.4,3.3,21.5,100,112,10.5,0.511,0.535,0.126,1.4,10.2,5.8,9.1,2.1,0.7,10.2,20.6,-0.2,0.6,0.5,0.03,-2.2,-0.7,-2.9,-0.2,2731714
beaslma01,Malik,Beasley,SG,PG,23,MIN,14,14,463,11,23.4,0.472,4.9,11.5,0.426,6.1,11.8,0.517,2.1,2.8,0.75,0.9,6.2,7.1,2.7,0.9,0.2,2.1,2.7,29.1,111,115,16.2,0.591,0.494,0.12,2,14.7,8.1,9.8,0.9,0.4,7.9,23.7,0.5,0.2,0.8,0.079,1.7,-2.4,-0.7,0.2,2731714
belinma01,Marco,Belinelli,SG,SF,33,SAS,57,0,883,6.7,17,0.392,3.6,9.6,0.376,3,7.4,0.412,2.6,3.1,0.828,0.4,5,5.4,3.7,0.6,0.1,1,2.4,19.5,110,118,10.8,0.532,0.567,0.185,0.9,11.2,6,10.7,0.6,0.1,5.3,17.5,0.7,0.2,0.8,0.046,-0.7,-2,-2.7,-0.2,5846154
belljo01,Jordan,Bell,C,PF,25,MIN,27,0,235,6.3,11.9,0.533,0.4,1.8,0.222,5.9,10.1,0.588,3.4,5.7,0.586,5.5,9.9,15.4,2.8,0.4,2,3.6,3.4,16.4,108,112,14.1,0.57,0.15,0.483,12.1,23.3,17.5,8.6,0.4,3.5,19.8,15.9,0.2,0.2,0.4,0.072,-1.5,-1.1,-2.6,0,1620564
belljo01,Jordan,Bell,PF,C,25,MEM,2,0,21,6.7,15.6,0.429,4.4,6.7,0.667,2.2,8.9,0.25,4.4,4.4,1,4.4,2.2,6.7,4.4,2.2,0,6.7,4.4,22.2,103,113,12.6,0.635,0.429,0.286,10.2,4.9,7.5,12.9,2.2,0,27.6,21.6,0,0,0,0.047,-0.5,-1,-1.5,0,1620564
bembrde01,DeAndre',Bembry,SG,SF,25,ATL,43,4,915,5.3,11.6,0.456,0.8,3.3,0.231,4.5,8.3,0.546,1.3,2.4,0.542,1.7,6,7.7,4.1,2.8,1,3.1,4.3,12.7,95,112,9.6,0.5,0.285,0.211,4,14.1,8.9,12.3,2.8,1.7,19.4,14,-0.5,0.8,0.2,0.012,-3.5,1.1,-2.5,-0.1,2603982
bendedr01,Dragan,Bender,SF,PF,22,MIL,7,0,91,5,10.5,0.476,2,4.5,0.444,3,6,0.5,1,1.5,0.667,0,10,10,4.5,0,2.5,2.5,8,13,105,103,8.4,0.582,0.429,0.143,0,20.5,10.9,12.5,0,4.8,18.3,12.4,0,0.2,0.2,0.105,-4.4,3,-1.4,0,1678854
bendedr01,Dragan,Bender,SF,PF,22,GSW,9,3,195,7.6,17.4,0.437,2.7,8.3,0.324,4.9,9.1,0.541,2,2.7,0.727,3.9,9.1,13,4.7,1,1,3.9,6.4,19.9,101,114,12.1,0.534,0.479,0.155,8.6,21.3,14.7,15.2,1,1.8,17.4,20.1,0,0.1,0.1,0.027,-2.4,-1.2,-3.7,-0.1,1678854
bertada01,DÄvis,BertÄns,PF,C,27,WAS,54,4,1583,7.8,18,0.434,5.9,13.9,0.424,1.9,4.1,0.471,3.1,3.6,0.852,1,6.2,7.2,2.7,1.1,1,1.7,4.1,24.6,120,116,15.5,0.628,0.774,0.2,2.3,15.1,8.5,8.4,1.1,1.8,8.2,19,3,0.5,3.5,0.107,2.7,-1.8,0.9,1.1,7000000
beverpa01,Patrick,Beverley,PG,SG,31,LAC,51,50,1342,5.2,12,0.431,2.8,7.3,0.388,2.4,4.8,0.496,1.1,1.7,0.66,2,7.4,9.4,6.4,1.9,0.9,2.3,5.5,14.3,116,107,12.5,0.56,0.604,0.138,4.5,15.8,10.3,18.2,1.9,1.6,15.4,13.3,1.6,2,3.6,0.128,-0.3,2.5,2.2,1.4,12345679
birchkh01,Khem,Birch,C,PF,27,ORL,48,24,922,3.9,7.6,0.51,0,0.1,0,3.9,7.5,0.514,3.5,5.3,0.653,4.8,6.8,11.6,2.6,1.1,1.2,1.6,4.8,11.2,121,111,11.7,0.566,0.007,0.706,10.3,15.6,12.9,7.3,1.1,2.3,14.2,10.2,1.2,0.9,2.2,0.112,-2.5,0.2,-2.4,-0.1,3000000
bitadgo01,Goga,Bitadze,C,C,20,IND,54,2,471,7.2,15.5,0.467,0.8,4.3,0.19,6.4,11.1,0.574,2.5,3.4,0.727,2.6,8.3,10.9,2.4,1,3.8,2.9,6.7,17.7,99,105,12.1,0.523,0.28,0.22,5.9,18.7,12.3,6.7,1,6.9,14.5,17.9,-0.1,0.8,0.7,0.067,-4.1,1.8,-2.3,0,2816760
biyombi01,Bismack,Biyombo,C,C,27,CHO,53,29,1029,7.4,13.5,0.543,0,0,0,7.4,13.5,0.543,4.4,7.4,0.603,5.8,9.2,15,2.4,0.5,2.4,2.3,5.6,19.1,116,112,16.1,0.57,0,0.543,12.3,20.7,16.3,7.8,0.5,4.4,12.2,16.8,1.5,0.9,2.4,0.113,-1.8,-0.7,-2.5,-0.1,17000000
bjeline01,Nemanja,Bjelica,PF,PF,31,SAC,72,67,2011,7.6,15.8,0.481,3.2,7.7,0.419,4.3,8,0.541,1.7,2,0.821,2.7,8.4,11,4.9,1.5,1,2.4,5.2,20,119,111,15.7,0.602,0.49,0.129,6.1,19.9,12.8,14.7,1.5,1.9,12.5,17,3.4,1.9,5.3,0.127,1.2,0.5,1.7,1.9,6825000
bledser01,Eric,Bledsoe,PG,PG,30,MIL,61,61,1646,9.3,19.5,0.475,2.1,6,0.344,7.2,13.5,0.533,4.7,5.9,0.79,1.2,6.6,7.8,9.1,1.6,0.7,4.1,3.6,25.3,112,104,17.6,0.571,0.306,0.304,2.8,13.5,8.5,28.7,1.6,1.4,15.7,23.7,2.4,3,5.4,0.157,0.8,1.1,1.8,1.6,15625000
bogdabo01,Bogdan,BogdanoviÄ‡,SG,SF,27,SAC,61,28,1766,9.3,21,0.44,4.5,12.1,0.372,4.8,8.9,0.532,2.4,3.2,0.741,0.7,5,5.7,5.7,1.8,0.4,2.8,3.7,25.4,110,113,15.1,0.565,0.576,0.151,1.6,11.8,6.6,18,1.8,0.8,11.1,22.6,1.8,1.3,3.1,0.084,1.2,-0.5,0.6,1.2,8529386
bogdabo02,Bojan,BogdanoviÄ‡,SF,PF,30,UTA,63,63,2083,9.8,21.8,0.447,4.4,10.7,0.414,5.4,11.2,0.479,5.8,6.5,0.903,0.9,5.1,6.1,3.1,0.8,0.2,3.7,2.6,29.8,111,113,15.6,0.603,0.489,0.296,2.1,11.2,6.8,10,0.8,0.3,13.1,25.5,2.6,1.6,4.2,0.096,1.6,-1.5,0.1,1.1,17000000
bolbo01,Bol,Bol,C,PF,20,DEN,7,0,87,8,15.9,0.5,2.3,5.1,0.444,5.7,10.8,0.526,4.5,5.7,0.8,2.8,8,10.8,3.4,1.1,3.4,5.7,6.2,22.7,102,108,14.4,0.617,0.321,0.357,6.4,18,12.2,9.8,1.1,6.4,23.6,21.2,0,0.1,0.1,0.063,-2.1,-0.7,-2.9,0,1650158
boldejo01,Jonah,Bolden,PF,SF,24,PHI,4,0,14,6.9,10.4,0.667,0,3.5,0,6.9,6.9,1,0,6.9,0,0,3.5,3.5,0,3.5,0,6.9,13.8,13.8,57,108,-2,0.515,0.333,0.667,0,7.9,3.9,0,3.5,0,34,18.1,-0.1,0,0,-0.15,-13.9,-0.7,-14.5,0,1698450
boldejo01,Jonah,Bolden,PF,SF,24,PHO,3,0,33,2.9,11.5,0.25,0,4.3,0,2.9,7.2,0.4,2.9,2.9,1,4.3,7.2,11.5,0,2.9,2.9,0,8.6,8.6,94,105,7.9,0.338,0.375,0.25,10,17,13.5,0,2.9,5.3,0,11.4,0,0.1,0,0.054,-6.5,0.2,-6.3,0,1698450
boldema01,Marques,Bolden,C,C,21,CLE,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,32.4,0,16.2,0,0,16.2,0,0,69,19.8,0,0,0,0,74.7,37,0,16.2,0,0,0,0,0,0,0.282,-5.9,11.3,5.4,0,50752
bonejo01,Jordan,Bone,PG,PG,22,DET,10,0,53,4.6,18.6,0.25,1.9,9.3,0.2,2.8,9.3,0.3,0,0,0,0,3.7,3.7,7.4,0.9,0,1.9,5.6,11.1,76,117,0.8,0.3,0.5,0,0,8.7,4.3,21,0.9,0,9.1,18.1,-0.1,0,-0.1,-0.117,-9.1,-2.8,-11.9,-0.1,79568
bongais01,Isaac,Bonga,SF,PG,20,WAS,66,49,1250,4.4,8.8,0.504,0.9,2.7,0.352,3.5,6.1,0.571,2.6,3.2,0.812,2.7,5.6,8.3,2.8,1.7,0.8,2.2,5.8,12.3,116,116,10.2,0.608,0.303,0.363,6,13.8,9.7,7.9,1.7,1.5,17.6,11,1.2,0.6,1.8,0.068,-2.7,-0.1,-2.8,-0.3,1416852
bookede01,Devin,Booker,SG,PG,23,PHO,70,70,2512,11.8,24.2,0.489,2.7,7.5,0.354,9.2,16.7,0.549,8.8,9.6,0.919,0.5,5.1,5.6,8.6,0.9,0.3,5,4,35.1,115,114,20.6,0.618,0.31,0.397,1.3,12,6.6,30,0.9,0.6,14.9,30,6,1.5,7.5,0.143,3.4,-1.3,2.2,2.6,27250000
bouchch01,Chris,Boucher,PF,C,27,TOR,62,0,819,8.2,17.4,0.472,2.2,6.9,0.322,6,10.5,0.569,5.3,6.7,0.784,6.2,9.9,16.1,1.5,1.3,3.5,1.6,6.6,23.9,124,101,20.7,0.587,0.395,0.388,14.1,21.4,17.9,4.8,1.3,7.3,7.4,19.7,2.1,1.8,3.8,0.224,1,1,2,0.8,1588231
bowenbr02,Brian,Bowen,SG,SF,21,IND,6,1,31,4.7,15.7,0.3,0,3.1,0,4.7,12.5,0.375,0,0,0,1.6,9.4,11,0,0,1.6,1.6,4.7,9.4,62,109,0.1,0.3,0.2,0,3.6,21,12.4,0,0,2.8,9.1,15.6,-0.1,0,-0.1,-0.107,-9.1,-1.6,-10.7,-0.1,79568
bowmaky01,Ky,Bowman,PG,PG,22,GSW,45,12,1015,6.3,15.1,0.417,1.6,5,0.308,4.8,10.1,0.472,1.6,1.9,0.829,1.1,4.6,5.7,6.2,2.1,0.5,3.3,4.8,15.8,96,115,9.1,0.494,0.333,0.128,2.5,10.7,6.5,19.4,2.1,0.9,17.1,17.2,-0.6,0.6,-0.1,-0.003,-4,-0.3,-4.3,-0.6,350189
bradlav01,Avery,Bradley,SG,PG,29,LAL,49,44,1186,6.8,15.4,0.444,2.5,6.9,0.364,4.3,8.4,0.51,0.8,1,0.833,0.7,3.9,4.6,2.5,1.7,0.2,1.9,4.4,17,103,110,8.9,0.537,0.452,0.063,1.7,8.9,5.3,7.2,1.7,0.4,10.7,15.7,0.2,1.4,1.5,0.062,-3,0.5,-2.5,-0.2,4767000
bradlto01,Tony,Bradley,C,C,22,UTA,58,3,663,9.2,13.9,0.667,0.2,0.2,1,9,13.7,0.661,2.2,3.4,0.652,8.1,11.5,19.6,1.7,1,2.4,2.2,8.4,20.9,135,106,21.7,0.681,0.016,0.243,19.1,25,22.2,5.4,1,4.1,12.5,15.8,2.2,1.1,3.3,0.236,1,0.3,1.3,0.6,1962360
brantja01,Jarrell,Brantley,PF,C,23,UTA,9,0,96,5.1,14.2,0.357,1.5,6.6,0.231,3.5,7.6,0.467,0.5,1,0.5,1,9.1,10.1,5.6,1.5,2.5,3.5,3.5,12.2,85,106,8,0.416,0.464,0.071,2.4,19.9,11.5,15.8,1.5,4.3,19.5,16.3,-0.2,0.1,0,-0.006,-5.3,0.7,-4.6,-0.1,79568
brazdig01,Ignas,Brazdeikis,SF,SG,21,NYK,9,0,53,5.5,20.2,0.273,0.9,8.3,0.111,4.6,11.9,0.385,3.7,4.6,0.8,1.8,2.8,4.6,3.7,0,0.9,1.8,2.8,15.6,82,119,3.2,0.351,0.409,0.227,3.9,6.2,5,10.6,0,1.8,7.6,21,-0.1,0,-0.1,-0.108,-5.1,-3.9,-9,-0.1,898310
